"MATNR","TO_CHAR(ERDAT,'YYYYMMDD')","KWMENG","SEND_LOCID","ABC_HITS_NETWORK","ABC_COST","ABC_DEMAND","P4","END_DATE","HOSTPLANNERCODEID"
"0AM300066C 009","20180407","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180404","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170406","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170721","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170706","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180314","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170115","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160830","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170426","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160819","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161025","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171227","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170526","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180712","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180314","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190107","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181127","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180523","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181029","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181111","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181212","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180716","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180403","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180425","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171219","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170505","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171031","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190603","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160920","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161009","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160616","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160506","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180805","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181012","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180224","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180117","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170731","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171123","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180404","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180622","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180625","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170913","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170414","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161226","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170213","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160907","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170328","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190604","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160804","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161019","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170214","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170822","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170105","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160823","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160725","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181009","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170814","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180910","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180305","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181007","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180501","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180503","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180705","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171120","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20211011","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20211013","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20211013","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20211013","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210223","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210126","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20201014","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20201014","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20201016","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20201015","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20201015","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170222","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180523","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171031","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170209","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161220","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160831","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160725","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190424","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181221","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180504","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190214","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170626","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170407","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190427","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180920","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171228","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170503","3","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170515","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170418","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171205","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170206","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160926","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160728","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171025","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181121","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171020","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190528","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180418","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180516","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181112","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171016","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180808","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180530","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170602","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180403","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170401","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160704","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160725","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160816","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160812","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160601","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190329","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190215","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190102","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171023","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180827","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180316","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190116","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180710","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170118","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180426","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180719","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181128","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180705","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180401","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180614","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170926","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170718","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171016","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170727","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170503","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170615","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170625","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170203","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170705","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170227","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171109","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161122","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161005","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171106","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180308","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190218","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160615","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170316","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190107","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190212","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180606","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180703","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170904","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180110","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180815","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180918","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171213","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170717","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171123","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170208","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171102","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180731","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170724","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170509","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170710","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161215","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170926","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161010","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160724","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181009","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190102","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180514","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180104","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180208","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180621","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180508","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180717","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170731","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170626","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170914","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170627","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171010","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171010","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160907","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170509","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160701","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171117","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170410","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160830","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160608","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181227","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190524","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181116","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210916","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210514","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210513","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170810","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180118","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180525","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180313","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180418","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180321","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161019","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180402","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171206","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171124","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171016","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170422","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170924","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160530","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170822","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160419","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161208","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160831","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190308","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190304","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180823","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180713","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180905","1","1000-1","F","A","SLOW","3","0816","048"
"02E300066L 00V","20200325","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200325","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190619","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190618","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190618","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190617","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190617","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200526","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200413","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200416","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200416","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200416","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200415","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200415","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200415","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200119","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200119","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200116","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200117","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200117","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200116","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191029","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200421","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200423","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200421","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200423","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200422","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200424","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200426","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200425","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200422","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200422","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200226","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200227","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200224","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191104","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191104","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190730","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190730","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180308","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181019","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190415","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190226","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190515","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181204","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180125","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190303","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190410","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210108","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210108","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210107","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210107","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210107","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210107","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210107","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210108","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210108","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201229","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201123","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201123","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201123","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201124","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201124","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201125","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201125","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201125","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201126","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201126","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201126","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201125","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201118","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201123","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201123","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201120","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201122","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190103","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190522","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181211","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20201021","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200407","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200406","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200407","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200407","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200407","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200407","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200403","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200403","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191218","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191218","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191218","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191216","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191217","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210622","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210627","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210624","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210624","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210623","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210618","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210617","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210617","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210617","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20211101","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20211029","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200512","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200511","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200511","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200512","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200512","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200401","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200402","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200402","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200402","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200401","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200401","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200401","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200401","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200330","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190916","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190916","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190916","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190916","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190912","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210816","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210816","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210815","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210803","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210713","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210715","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210713","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210714","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210713","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191125","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191122","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190714","1","1000-1","F","A","SLOW","3","0719","048"
